Time(sec),FrameID,FrameType,PacketIndex,TID,AccessCategory,IsAMPDU,AMPDURefNum
4.20881,36,P,19,0,AC_BE,YES,523
4.20915,36,P,20,0,AC_BE,YES,524
4.20954,36,P,21,0,AC_BE,YES,525
4.20989,36,P,22,0,AC_BE,YES,526
4.21029,36,P,23,0,AC_BE,YES,527
4.21064,36,P,24,0,AC_BE,YES,528
4.21102,36,P,25,0,AC_BE,YES,529
4.21136,36,P,26,0,AC_BE,YES,530
4.21178,36,P,27,0,AC_BE,YES,531
4.21211,36,P,28,0,AC_BE,YES,532
4.21255,36,P,29,0,AC_BE,YES,533
4.23224,37,B,0,0,AC_BE,YES,534
4.23264,37,B,1,0,AC_BE,YES,535
4.23301,37,B,2,0,AC_BE,YES,536
4.23337,37,B,3,0,AC_BE,YES,537
4.23368,37,B,4,0,AC_BE,YES,538
4.26525,38,B,0,0,AC_BE,YES,539
4.26559,38,B,1,0,AC_BE,YES,540
4.26594,38,B,2,0,AC_BE,YES,541
4.26635,38,B,3,0,AC_BE,YES,542
4.26674,38,B,4,0,AC_BE,YES,543
4.29825,39,P,0,0,AC_BE,YES,544
4.29865,39,P,1,0,AC_BE,YES,545
4.29902,39,P,2,0,AC_BE,YES,546
4.29933,39,P,3,0,AC_BE,YES,547
4.29977,39,P,4,0,AC_BE,YES,548
4.30021,39,P,5,0,AC_BE,YES,549
4.30062,39,P,6,0,AC_BE,YES,550
4.30103,39,P,7,0,AC_BE,YES,551
4.30143,39,P,8,0,AC_BE,YES,552
4.30183,39,P,9,0,AC_BE,YES,553
4.30214,39,P,10,0,AC_BE,YES,554
4.30257,39,P,11,0,AC_BE,YES,555
4.30291,39,P,12,0,AC_BE,YES,556
4.30326,39,P,13,0,AC_BE,YES,557
4.30363,39,P,14,0,AC_BE,YES,558
4.30407,39,P,15,0,AC_BE,YES,559
4.30444,39,P,16,0,AC_BE,YES,560
4.30479,39,P,17,0,AC_BE,YES,561
4.30516,39,P,18,0,AC_BE,YES,562
4.30547,39,P,19,0,AC_BE,YES,563
4.30579,39,P,20,0,AC_BE,YES,564
4.30622,39,P,21,0,AC_BE,YES,565
4.30658,39,P,22,0,AC_BE,YES,566
4.30896,39,P,23,0,AC_BE,YES,567
4.30937,39,P,24,0,AC_BE,YES,568
4.30979,39,P,25,0,AC_BE,YES,569
4.31021,39,P,26,0,AC_BE,YES,570
4.31056,39,P,27,0,AC_BE,YES,571
4.31092,39,P,28,0,AC_BE,YES,572
4.31123,39,P,29,0,AC_BE,YES,573
4.33125,40,B,0,0,AC_BE,YES,574
4.33162,40,B,1,0,AC_BE,YES,575
4.33203,40,B,2,0,AC_BE,YES,576
4.33239,40,B,3,0,AC_BE,YES,577
4.33276,40,B,4,0,AC_BE,YES,578
4.36425,41,B,0,0,AC_BE,YES,579
4.36466,41,B,1,0,AC_BE,YES,580
4.36505,41,B,2,0,AC_BE,YES,581
4.3655,41,B,3,0,AC_BE,YES,582
4.36591,41,B,4,0,AC_BE,YES,583
4.39724,42,P,0,0,AC_BE,YES,584
4.39764,42,P,1,0,AC_BE,YES,585
4.39804,42,P,2,0,AC_BE,YES,586
4.39842,42,P,3,0,AC_BE,YES,587
4.39876,42,P,4,0,AC_BE,YES,588
4.39919,42,P,5,0,AC_BE,YES,589
4.39951,42,P,6,0,AC_BE,YES,590
4.39983,42,P,7,0,AC_BE,YES,591
4.40015,42,P,8,0,AC_BE,YES,592
4.40053,42,P,9,0,AC_BE,YES,593
4.40087,42,P,10,0,AC_BE,YES,594
4.40128,42,P,11,0,AC_BE,YES,595
4.40162,42,P,12,0,AC_BE,YES,596
4.40205,42,P,13,0,AC_BE,YES,597
4.40244,42,P,14,0,AC_BE,YES,598
4.40278,42,P,15,0,AC_BE,YES,599
4.40316,42,P,16,0,AC_BE,YES,600
4.40352,42,P,17,0,AC_BE,YES,601
4.40392,42,P,18,0,AC_BE,YES,602
4.40431,42,P,19,0,AC_BE,YES,603
4.40465,42,P,20,0,AC_BE,YES,604
4.40502,42,P,21,0,AC_BE,YES,605
4.40542,42,P,22,0,AC_BE,YES,606
4.40579,42,P,23,0,AC_BE,YES,607
4.40619,42,P,24,0,AC_BE,YES,608
4.40654,42,P,25,0,AC_BE,YES,609
4.40696,42,P,26,0,AC_BE,YES,610
4.40733,42,P,27,0,AC_BE,YES,611
4.40768,42,P,28,0,AC_BE,YES,612
4.40813,42,P,29,0,AC_BE,YES,613
4.43025,43,B,0,0,AC_BE,YES,614
4.43067,43,B,1,0,AC_BE,YES,615
4.43104,43,B,2,0,AC_BE,YES,616
4.43139,43,B,3,0,AC_BE,YES,617
4.43171,43,B,4,0,AC_BE,YES,618
4.46325,44,B,0,0,AC_BE,YES,619
4.46358,44,B,1,0,AC_BE,YES,620
4.46399,44,B,2,0,AC_BE,YES,621
4.46436,44,B,3,0,AC_BE,YES,622
4.46478,44,B,4,0,AC_BE,YES,623
4.49625,45,P,0,0,AC_BE,YES,624
4.4967,45,P,1,0,AC_BE,YES,625
4.49705,45,P,2,0,AC_BE,YES,626
4.49742,45,P,3,0,AC_BE,YES,627
4.49782,45,P,4,0,AC_BE,YES,628
4.49817,45,P,5,0,AC_BE,YES,629
4.49855,45,P,6,0,AC_BE,YES,630
4.49888,45,P,7,0,AC_BE,YES,631
4.49922,45,P,8,0,AC_BE,YES,632
4.49963,45,P,9,0,AC_BE,YES,633
4.5,45,P,10,0,AC_BE,YES,634
4.50038,45,P,11,0,AC_BE,YES,635
4.50075,45,P,12,0,AC_BE,YES,636
4.5011,45,P,13,0,AC_BE,YES,637
4.50151,45,P,14,0,AC_BE,YES,638
4.50187,45,P,15,0,AC_BE,YES,639
4.5023,45,P,16,0,AC_BE,YES,640
4.50267,45,P,17,0,AC_BE,YES,641
4.50308,45,P,18,0,AC_BE,YES,642
4.50341,45,P,19,0,AC_BE,YES,643
4.50382,45,P,20,0,AC_BE,YES,644
4.50416,45,P,21,0,AC_BE,YES,645
4.50453,45,P,22,0,AC_BE,YES,646
4.50495,45,P,23,0,AC_BE,YES,647
4.50528,45,P,24,0,AC_BE,YES,648
4.50569,45,P,25,0,AC_BE,YES,649
4.50614,45,P,26,0,AC_BE,YES,650
4.50659,45,P,27,0,AC_BE,YES,651
4.507,45,P,28,0,AC_BE,YES,652
4.50745,45,P,29,0,AC_BE,YES,653
4.52924,46,B,0,0,AC_BE,YES,654
4.5296,46,B,1,0,AC_BE,YES,655
4.52993,46,B,2,0,AC_BE,YES,656
4.53028,46,B,3,0,AC_BE,YES,657
4.53061,46,B,4,0,AC_BE,YES,658
4.56225,47,B,0,0,AC_BE,YES,659
4.56258,47,B,1,0,AC_BE,YES,660
4.56296,47,B,2,0,AC_BE,YES,661
4.56338,47,B,3,0,AC_BE,YES,662
4.56371,47,B,4,0,AC_BE,YES,663
4.59525,48,P,0,0,AC_BE,YES,664
4.59566,48,P,1,0,AC_BE,YES,665
4.59602,48,P,2,0,AC_BE,YES,666
4.59637,48,P,3,0,AC_BE,YES,667
4.59673,48,P,4,0,AC_BE,YES,668
4.59715,48,P,5,0,AC_BE,YES,669
4.59756,48,P,6,0,AC_BE,YES,670
4.59795,48,P,7,0,AC_BE,YES,671
4.59828,48,P,8,0,AC_BE,YES,672
4.5987,48,P,9,0,AC_BE,YES,673
4.59907,48,P,10,0,AC_BE,YES,674
4.59943,48,P,11,0,AC_BE,YES,675
4.59978,48,P,12,0,AC_BE,YES,676
4.60019,48,P,13,0,AC_BE,YES,677
4.60056,48,P,14,0,AC_BE,YES,678
4.60093,48,P,15,0,AC_BE,YES,679
4.60133,48,P,16,0,AC_BE,YES,680
4.6017,48,P,17,0,AC_BE,YES,681
4.60206,48,P,18,0,AC_BE,YES,682
4.60248,48,P,19,0,AC_BE,YES,683
4.60292,48,P,20,0,AC_BE,YES,684
4.60333,48,P,21,0,AC_BE,YES,685
4.6037,48,P,22,0,AC_BE,YES,686
4.60414,48,P,23,0,AC_BE,YES,687
4.6045,48,P,24,0,AC_BE,YES,688
4.60489,48,P,25,0,AC_BE,YES,689
4.6053,48,P,26,0,AC_BE,YES,690
4.60571,48,P,27,0,AC_BE,YES,691
4.60603,48,P,28,0,AC_BE,YES,692
4.60645,48,P,29,0,AC_BE,YES,693
4.62825,49,B,0,0,AC_BE,YES,694
4.6287,49,B,1,0,AC_BE,YES,695
4.62912,49,B,2,0,AC_BE,YES,696
4.62953,49,B,3,0,AC_BE,YES,697
4.62986,49,B,4,0,AC_BE,YES,698
4.66124,50,B,0,0,AC_BE,YES,699
4.66159,50,B,1,0,AC_BE,YES,700
4.662,50,B,2,0,AC_BE,YES,701
4.66243,50,B,3,0,AC_BE,YES,702
4.66279,50,B,4,0,AC_BE,YES,703
4.69425,51,P,0,0,AC_BE,YES,704
4.69465,51,P,1,0,AC_BE,YES,705
4.69501,51,P,2,0,AC_BE,YES,706
4.69534,51,P,3,0,AC_BE,YES,707
4.69566,51,P,4,0,AC_BE,YES,708
4.69606,51,P,5,0,AC_BE,YES,709
4.69646,51,P,6,0,AC_BE,YES,710
4.69688,51,P,7,0,AC_BE,YES,711
4.69725,51,P,8,0,AC_BE,YES,712
4.69761,51,P,9,0,AC_BE,YES,713
4.69802,51,P,10,0,AC_BE,YES,714
4.69834,51,P,11,0,AC_BE,YES,715
4.69869,51,P,12,0,AC_BE,YES,716
4.69904,51,P,13,0,AC_BE,YES,717
4.69942,51,P,14,0,AC_BE,YES,718
4.69974,51,P,15,0,AC_BE,YES,719
4.70008,51,P,16,0,AC_BE,YES,720
4.70046,51,P,17,0,AC_BE,YES,721
4.70091,51,P,18,0,AC_BE,YES,722
4.70124,51,P,19,0,AC_BE,YES,723
4.70158,51,P,20,0,AC_BE,YES,724
4.7019,51,P,21,0,AC_BE,YES,725
4.70231,51,P,22,0,AC_BE,YES,726
4.70264,51,P,23,0,AC_BE,YES,727
4.70296,51,P,24,0,AC_BE,YES,728
4.70328,51,P,25,0,AC_BE,YES,729
4.7037,51,P,26,0,AC_BE,YES,730
4.70413,51,P,27,0,AC_BE,YES,731
4.70453,51,P,28,0,AC_BE,YES,732
4.70496,51,P,29,0,AC_BE,YES,733
4.72725,52,B,0,0,AC_BE,YES,734
4.72767,52,B,1,0,AC_BE,YES,735
4.72802,52,B,2,0,AC_BE,YES,736
4.72835,52,B,3,0,AC_BE,YES,737
4.72879,52,B,4,0,AC_BE,YES,738
4.76025,53,B,0,0,AC_BE,YES,739
4.7606,53,B,1,0,AC_BE,YES,740
4.76104,53,B,2,0,AC_BE,YES,741
4.76149,53,B,3,0,AC_BE,YES,742
4.76192,53,B,4,0,AC_BE,YES,743
4.79324,54,P,0,0,AC_BE,YES,744
4.79364,54,P,1,0,AC_BE,YES,745
4.79398,54,P,2,0,AC_BE,YES,746
4.79442,54,P,3,0,AC_BE,YES,747
4.79473,54,P,4,0,AC_BE,YES,748
4.79513,54,P,5,0,AC_BE,YES,749
4.79545,54,P,6,0,AC_BE,YES,750
4.79587,54,P,7,0,AC_BE,YES,751
4.7963,54,P,8,0,AC_BE,YES,752
4.79661,54,P,9,0,AC_BE,YES,753
4.797,54,P,10,0,AC_BE,YES,754
4.79731,54,P,11,0,AC_BE,YES,755
4.79763,54,P,12,0,AC_BE,YES,756
4.79796,54,P,13,0,AC_BE,YES,757
4.79827,54,P,14,0,AC_BE,YES,758
4.7987,54,P,15,0,AC_BE,YES,759
4.79907,54,P,16,0,AC_BE,YES,760
4.79946,54,P,17,0,AC_BE,YES,761
4.7998,54,P,18,0,AC_BE,YES,762
4.80021,54,P,19,0,AC_BE,YES,763
4.8006,54,P,20,0,AC_BE,YES,764
4.80097,54,P,21,0,AC_BE,YES,765
4.80131,54,P,22,0,AC_BE,YES,766
4.80166,54,P,23,0,AC_BE,YES,767
4.80211,54,P,24,0,AC_BE,YES,768
4.80246,54,P,25,0,AC_BE,YES,769
4.80278,54,P,26,0,AC_BE,YES,770
4.80311,54,P,27,0,AC_BE,YES,771
4.80354,54,P,28,0,AC_BE,YES,772
4.80395,54,P,29,0,AC_BE,YES,773
4.82625,55,B,0,0,AC_BE,YES,774
4.82659,55,B,1,0,AC_BE,YES,775
4.82696,55,B,2,0,AC_BE,YES,776
4.82728,55,B,3,0,AC_BE,YES,777
4.82768,55,B,4,0,AC_BE,YES,778
4.85925,56,B,0,0,AC_BE,YES,779
4.85969,56,B,1,0,AC_BE,YES,780
4.86013,56,B,2,0,AC_BE,YES,781
4.86044,56,B,3,0,AC_BE,YES,782
4.8608,56,B,4,0,AC_BE,YES,783
4.89225,57,P,0,0,AC_BE,YES,784
4.89265,57,P,1,0,AC_BE,YES,785
4.8931,57,P,2,0,AC_BE,YES,786
4.89344,57,P,3,0,AC_BE,YES,787
4.89383,57,P,4,0,AC_BE,YES,788
4.89423,57,P,5,0,AC_BE,YES,789
4.89461,57,P,6,0,AC_BE,YES,790
4.89494,57,P,7,0,AC_BE,YES,791
4.89533,57,P,8,0,AC_BE,YES,792
4.89568,57,P,9,0,AC_BE,YES,793
4.89605,57,P,10,0,AC_BE,YES,794
4.89648,57,P,11,0,AC_BE,YES,795
4.89684,57,P,12,0,AC_BE,YES,796
4.89722,57,P,13,0,AC_BE,YES,797
4.89757,57,P,14,0,AC_BE,YES,798
4.89794,57,P,15,0,AC_BE,YES,799
4.89839,57,P,16,0,AC_BE,YES,800
4.89878,57,P,17,0,AC_BE,YES,801
4.89918,57,P,18,0,AC_BE,YES,802
4.8995,57,P,19,0,AC_BE,YES,803
4.89985,57,P,20,0,AC_BE,YES,804
4.9003,57,P,21,0,AC_BE,YES,805
4.90061,57,P,22,0,AC_BE,YES,806
4.90093,57,P,23,0,AC_BE,YES,807
4.90127,57,P,24,0,AC_BE,YES,808
4.90165,57,P,25,0,AC_BE,YES,809
4.90197,57,P,26,0,AC_BE,YES,810
4.90239,57,P,27,0,AC_BE,YES,811
4.90283,57,P,28,0,AC_BE,YES,812
4.90318,57,P,29,0,AC_BE,YES,813
4.92525,58,B,0,0,AC_BE,YES,814
4.92558,58,B,1,0,AC_BE,YES,815
4.92591,58,B,2,0,AC_BE,YES,816
4.92627,58,B,3,0,AC_BE,YES,817
4.92662,58,B,4,0,AC_BE,YES,818
4.95825,59,P,0,0,AC_BE,YES,819
4.95856,59,P,1,0,AC_BE,YES,820
4.95899,59,P,2,0,AC_BE,YES,821
4.9593,59,P,3,0,AC_BE,YES,822
4.95974,59,P,4,0,AC_BE,YES,823
4.96018,59,P,5,0,AC_BE,YES,824
4.9605,59,P,6,0,AC_BE,YES,825
4.96088,59,P,7,0,AC_BE,YES,826
4.96124,59,P,8,0,AC_BE,YES,827
4.96156,59,P,9,0,AC_BE,YES,828
4.96189,59,P,10,0,AC_BE,YES,829
4.9622,59,P,11,0,AC_BE,YES,830
4.96259,59,P,12,0,AC_BE,YES,831
4.96292,59,P,13,0,AC_BE,YES,832
4.96329,59,P,14,0,AC_BE,YES,833
4.96373,59,P,15,0,AC_BE,YES,834
4.96405,59,P,16,0,AC_BE,YES,835
4.96437,59,P,17,0,AC_BE,YES,836
4.96473,59,P,18,0,AC_BE,YES,837
4.96509,59,P,19,0,AC_BE,YES,838
4.9655,59,P,20,0,AC_BE,YES,839
4.96593,59,P,21,0,AC_BE,YES,840
4.96626,59,P,22,0,AC_BE,YES,841
4.96667,59,P,23,0,AC_BE,YES,842
4.967,59,P,24,0,AC_BE,YES,843
4.96745,59,P,25,0,AC_BE,YES,844
4.96788,59,P,26,0,AC_BE,YES,845
4.96829,59,P,27,0,AC_BE,YES,846
4.96866,59,P,28,0,AC_BE,YES,847
4.96902,59,P,29,0,AC_BE,YES,848
4.99125,60,I,0,0,AC_BE,YES,849
4.99163,60,I,1,0,AC_BE,YES,850
4.99197,60,I,2,0,AC_BE,YES,851
4.99228,60,I,3,0,AC_BE,YES,852
4.99268,60,I,4,0,AC_BE,YES,853
4.993,60,I,5,0,AC_BE,YES,854
4.99336,60,I,6,0,AC_BE,YES,855
4.99376,60,I,7,0,AC_BE,YES,856
4.99407,60,I,8,0,AC_BE,YES,857
4.99446,60,I,9,0,AC_BE,YES,858
4.99479,60,I,10,0,AC_BE,YES,859
4.99516,60,I,11,0,AC_BE,YES,860
4.99554,60,I,12,0,AC_BE,YES,861
4.99589,60,I,13,0,AC_BE,YES,862
4.99625,60,I,14,0,AC_BE,YES,863
4.99664,60,I,15,0,AC_BE,YES,864
4.99701,60,I,16,0,AC_BE,YES,865
4.99732,60,I,17,0,AC_BE,YES,866
4.99769,60,I,18,0,AC_BE,YES,867
4.99806,60,I,19,0,AC_BE,YES,868
4.99845,60,I,20,0,AC_BE,YES,869
4.9988,60,I,21,0,AC_BE,YES,870
4.99913,60,I,22,0,AC_BE,YES,871
4.99956,60,I,23,0,AC_BE,YES,872
4.99999,60,I,24,0,AC_BE,YES,873
5.00035,60,I,25,0,AC_BE,YES,874
5.00078,60,I,26,0,AC_BE,YES,875
5.00109,60,I,27,0,AC_BE,YES,876
5.00148,60,I,28,0,AC_BE,YES,877
5.00188,60,I,29,0,AC_BE,YES,878
5.00224,60,I,30,0,AC_BE,YES,879
5.00259,60,I,31,0,AC_BE,YES,880
5.00302,60,I,32,0,AC_BE,YES,881
5.00337,60,I,33,0,AC_BE,YES,882
5.00376,60,I,34,0,AC_BE,YES,883
5.00421,60,I,35,0,AC_BE,YES,884
5.00455,60,I,36,0,AC_BE,YES,885
5.00499,60,I,37,0,AC_BE,YES,886
5.00539,60,I,38,0,AC_BE,YES,887
5.00572,60,I,39,0,AC_BE,YES,888
5.00609,60,I,40,0,AC_BE,YES,889
5.00646,60,I,41,0,AC_BE,YES,890
5.00678,60,I,42,0,AC_BE,YES,891
5.00717,60,I,43,0,AC_BE,YES,892
5.00754,60,I,44,0,AC_BE,YES,893
5.00792,60,I,45,0,AC_BE,YES,894
5.00835,60,I,46,0,AC_BE,YES,895
5.00877,60,I,47,0,AC_BE,YES,896
5.0092,60,I,48,0,AC_BE,YES,897
5.0096,60,I,49,0,AC_BE,YES,898
5.02572,61,B,0,0,AC_BE,YES,899
5.02604,61,B,1,0,AC_BE,YES,900
5.02648,61,B,2,0,AC_BE,YES,901
5.02682,61,B,3,0,AC_BE,YES,902
5.02719,61,B,4,0,AC_BE,YES,903
5.05724,62,B,0,0,AC_BE,YES,904
5.05756,62,B,1,0,AC_BE,YES,905
5.05798,62,B,2,0,AC_BE,YES,906
5.05839,62,B,3,0,AC_BE,YES,907
5.05881,62,B,4,0,AC_BE,YES,908
5.09025,63,P,0,0,AC_BE,YES,909
5.09064,63,P,1,0,AC_BE,YES,910
5.09103,63,P,2,0,AC_BE,YES,911
5.09147,63,P,3,0,AC_BE,YES,912
5.0919,63,P,4,0,AC_BE,YES,913
5.09229,63,P,5,0,AC_BE,YES,914
5.09262,63,P,6,0,AC_BE,YES,915
5.09298,63,P,7,0,AC_BE,YES,916
5.0934,63,P,8,0,AC_BE,YES,917
5.09381,63,P,9,0,AC_BE,YES,918
5.09413,63,P,10,0,AC_BE,YES,919
5.09445,63,P,11,0,AC_BE,YES,920
5.09483,63,P,12,0,AC_BE,YES,921
5.09525,63,P,13,0,AC_BE,YES,922
5.0956,63,P,14,0,AC_BE,YES,923
5.096,63,P,15,0,AC_BE,YES,924
5.09639,63,P,16,0,AC_BE,YES,925
5.09676,63,P,17,0,AC_BE,YES,926
5.09708,63,P,18,0,AC_BE,YES,927
5.09743,63,P,19,0,AC_BE,YES,928
5.09787,63,P,20,0,AC_BE,YES,929
5.09821,63,P,21,0,AC_BE,YES,930
5.0986,63,P,22,0,AC_BE,YES,931
5.09902,63,P,23,0,AC_BE,YES,932
5.09944,63,P,24,0,AC_BE,YES,933
5.09984,63,P,25,0,AC_BE,YES,934
5.10015,63,P,26,0,AC_BE,YES,935
5.10051,63,P,27,0,AC_BE,YES,936
5.10092,63,P,28,0,AC_BE,YES,937
5.10132,63,P,29,0,AC_BE,YES,938
5.12325,64,B,0,0,AC_BE,YES,939
5.12356,64,B,1,0,AC_BE,YES,940
5.1239,64,B,2,0,AC_BE,YES,941
5.12435,64,B,3,0,AC_BE,YES,942
5.12473,64,B,4,0,AC_BE,YES,943
5.15624,65,B,0,0,AC_BE,YES,944
5.15664,65,B,1,0,AC_BE,YES,945
5.15704,65,B,2,0,AC_BE,YES,946
5.15747,65,B,3,0,AC_BE,YES,947
5.15791,65,B,4,0,AC_BE,YES,948
5.18925,66,P,0,0,AC_BE,YES,949
5.18967,66,P,1,0,AC_BE,YES,950
5.19004,66,P,2,0,AC_BE,YES,951
5.19048,66,P,3,0,AC_BE,YES,952
5.1909,66,P,4,0,AC_BE,YES,953
5.19125,66,P,5,0,AC_BE,YES,954
5.19168,66,P,6,0,AC_BE,YES,955
5.192,66,P,7,0,AC_BE,YES,956
5.19239,66,P,8,0,AC_BE,YES,957
5.19271,66,P,9,0,AC_BE,YES,958
5.19311,66,P,10,0,AC_BE,YES,959
5.19351,66,P,11,0,AC_BE,YES,960
5.19393,66,P,12,0,AC_BE,YES,961
5.19429,66,P,13,0,AC_BE,YES,962
5.19463,66,P,14,0,AC_BE,YES,963
5.19507,66,P,15,0,AC_BE,YES,964
5.19541,66,P,16,0,AC_BE,YES,965
5.19583,66,P,17,0,AC_BE,YES,966
5.19626,66,P,18,0,AC_BE,YES,967
5.1966,66,P,19,0,AC_BE,YES,968
5.19703,66,P,20,0,AC_BE,YES,969
5.19747,66,P,21,0,AC_BE,YES,970
5.19784,66,P,22,0,AC_BE,YES,971
5.19827,66,P,23,0,AC_BE,YES,972
5.19872,66,P,24,0,AC_BE,YES,973
5.19909,66,P,25,0,AC_BE,YES,974
5.19946,66,P,26,0,AC_BE,YES,975
5.19977,66,P,27,0,AC_BE,YES,976
5.20009,66,P,28,0,AC_BE,YES,977
5.20048,66,P,29,0,AC_BE,YES,978
5.22225,67,B,0,0,AC_BE,YES,979
5.22261,67,B,1,0,AC_BE,YES,980
5.223,67,B,2,0,AC_BE,YES,981
5.22343,67,B,3,0,AC_BE,YES,982
5.22383,67,B,4,0,AC_BE,YES,983
5.25525,68,B,0,0,AC_BE,YES,984
5.25568,68,B,1,0,AC_BE,YES,985
5.25612,68,B,2,0,AC_BE,YES,986
5.25655,68,B,3,0,AC_BE,YES,987
5.25688,68,B,4,0,AC_BE,YES,988
5.28824,69,P,0,0,AC_BE,YES,989
5.28862,69,P,1,0,AC_BE,YES,990
5.28906,69,P,2,0,AC_BE,YES,991
5.28946,69,P,3,0,AC_BE,YES,992
5.28978,69,P,4,0,AC_BE,YES,993
5.29022,69,P,5,0,AC_BE,YES,994
5.29054,69,P,6,0,AC_BE,YES,995
5.29091,69,P,7,0,AC_BE,YES,996
5.29134,69,P,8,0,AC_BE,YES,997
5.29168,69,P,9,0,AC_BE,YES,998
5.2921,69,P,10,0,AC_BE,YES,999
5.29247,69,P,11,0,AC_BE,YES,1000
5.29284,69,P,12,0,AC_BE,YES,1001
5.29324,69,P,13,0,AC_BE,YES,1002
5.2936,69,P,14,0,AC_BE,YES,1003
5.29395,69,P,15,0,AC_BE,YES,1004
5.29427,69,P,16,0,AC_BE,YES,1005
5.29461,69,P,17,0,AC_BE,YES,1006
5.29506,69,P,18,0,AC_BE,YES,1007
5.29547,69,P,19,0,AC_BE,YES,1008
5.29582,69,P,20,0,AC_BE,YES,1009
5.29614,69,P,21,0,AC_BE,YES,1010
5.29649,69,P,22,0,AC_BE,YES,1011
5.29687,69,P,23,0,AC_BE,YES,1012
5.2972,69,P,24,0,AC_BE,YES,1013
5.29753,69,P,25,0,AC_BE,YES,1014
5.29787,69,P,26,0,AC_BE,YES,1015
5.29826,69,P,27,0,AC_BE,YES,1016
5.29867,69,P,28,0,AC_BE,YES,1017
5.299,69,P,29,0,AC_BE,YES,1018
5.32125,70,B,0,0,AC_BE,YES,1019
5.32168,70,B,1,0,AC_BE,YES,1020
5.32212,70,B,2,0,AC_BE,YES,1021
5.32251,70,B,3,0,AC_BE,YES,1022
5.32289,70,B,4,0,AC_BE,YES,1023
5.35425,71,B,0,0,AC_BE,YES,1024
5.35463,71,B,1,0,AC_BE,YES,1025
5.35502,71,B,2,0,AC_BE,YES,1026
5.3554,71,B,3,0,AC_BE,YES,1027
5.35578,71,B,4,0,AC_BE,YES,1028
5.38725,72,P,0,0,AC_BE,YES,1029
5.38762,72,P,1,0,AC_BE,YES,1030
5.38803,72,P,2,0,AC_BE,YES,1031
5.38839,72,P,3,0,AC_BE,YES,1032
5.38871,72,P,4,0,AC_BE,YES,1033
5.38909,72,P,5,0,AC_BE,YES,1034
5.38941,72,P,6,0,AC_BE,YES,1035
5.38973,72,P,7,0,AC_BE,YES,1036
5.39014,72,P,8,0,AC_BE,YES,1037
