FrameID,Type,PacketRatio(%),FwdRef,BwdRef,RefStatus,EffectiveRatio(%),Latency(ms),WithinDeadline,FirstArrival(sec),LastArrival(sec)
0,I,6.0,-1,-1,N/A,6.0,18.94,YES,1.0074,1.0189
1,B,80.0,0,3,FWD_LOST,0.0,106.64,NO,1.0408,1.1396
2,B,100.0,0,3,FWD_LOST,0.0,126.18,NO,1.1458,1.1922
3,P,100.0,0,-1,FWD_LOST,0.0,196.88,NO,1.1976,1.2959
4,B,100.0,3,6,OK,100.0,219.66,NO,1.3009,1.3517
5,B,100.0,3,6,OK,100.0,237.24,NO,1.3565,1.4022
6,P,100.0,3,-1,OK,100.0,295.54,NO,1.4087,1.4935
7,B,100.0,6,9,OK,100.0,290.28,NO,1.4968,1.5213
8,B,100.0,6,9,OK,100.0,281.63,NO,1.5241,1.5456
9,P,100.0,6,-1,OK,100.0,289.88,NO,1.5476,1.5869
10,B,100.0,9,12,OK,100.0,277.91,NO,1.5890,1.6079
11,B,100.0,9,12,OK,100.0,265.45,NO,1.6099,1.6284
12,I,100.0,-1,-1,N/A,100.0,315.28,NO,1.6305,1.7113
13,B,100.0,12,15,OK,100.0,292.37,NO,1.7116,1.7214
14,B,100.0,12,15,OK,100.0,269.82,NO,1.7225,1.7318
15,P,100.0,12,-1,OK,100.0,251.34,NO,1.7329,1.7463
16,B,100.0,15,18,OK,100.0,222.41,NO,1.7467,1.7504
17,B,100.0,15,18,OK,100.0,193.44,NO,1.7508,1.7544
18,P,100.0,15,-1,OK,100.0,169.12,NO,1.7549,1.7631
19,B,100.0,18,21,OK,100.0,140.74,NO,1.7635,1.7677
20,B,100.0,18,21,OK,100.0,111.82,NO,1.7682,1.7718
21,P,100.0,18,-1,OK,100.0,87.36,NO,1.7723,1.7804
22,B,100.0,21,24,OK,100.0,58.50,NO,1.7807,1.7845
23,B,100.0,21,24,OK,100.0,29.44,YES,1.7849,1.7884
24,I,100.0,-1,-1,N/A,100.0,59.39,NO,1.7935,1.8514
25,B,100.0,24,27,OK,100.0,37.67,NO,1.8525,1.8627
26,B,100.0,24,27,OK,100.0,14.72,YES,1.8640,1.8727
27,P,100.0,24,-1,OK,100.0,12.67,YES,1.8935,1.9037
28,B,100.0,27,30,OK,100.0,6.22,YES,1.9253,1.9302
29,B,100.0,27,30,OK,100.0,5.09,YES,1.9583,1.9621
30,P,100.0,27,-1,OK,100.0,9.40,YES,1.9913,1.9994
31,B,100.0,30,33,OK,100.0,4.89,YES,2.0243,2.0279
32,B,100.0,30,33,OK,100.0,5.29,YES,2.0573,2.0613
33,P,100.0,30,-1,OK,100.0,9.28,YES,2.0903,2.0983
34,B,100.0,33,36,OK,100.0,5.04,YES,2.1233,2.1270
35,B,100.0,33,36,OK,100.0,4.74,YES,2.1563,2.1597
36,I,100.0,-1,-1,N/A,100.0,21.92,YES,2.1893,2.2099
37,B,100.0,36,39,OK,100.0,5.30,YES,2.2223,2.2263
38,B,100.0,36,39,OK,100.0,4.58,YES,2.2553,2.2586
39,P,100.0,36,-1,OK,100.0,9.90,YES,2.2883,2.2969
40,B,100.0,39,42,OK,100.0,5.44,YES,2.3213,2.3254
41,B,100.0,39,42,OK,100.0,5.53,YES,2.3543,2.3585
42,P,100.0,39,-1,OK,100.0,9.51,YES,2.3873,2.3955
43,B,100.0,42,45,OK,100.0,4.67,YES,2.4203,2.4237
44,B,100.0,42,45,OK,100.0,5.34,YES,2.4533,2.4573
45,P,100.0,42,-1,OK,100.0,8.99,YES,2.4863,2.4940
46,B,100.0,45,48,OK,100.0,5.04,YES,2.5193,2.5230
47,B,100.0,45,48,OK,100.0,4.80,YES,2.5523,2.5558
48,I,100.0,-1,-1,N/A,100.0,22.18,YES,2.5853,2.6062
49,B,100.0,48,51,OK,100.0,5.82,YES,2.6183,2.6228
50,B,100.0,48,51,OK,100.0,4.97,YES,2.6513,2.6550
51,P,100.0,48,-1,OK,100.0,9.19,YES,2.6843,2.6922
52,B,100.0,51,54,OK,100.0,5.34,YES,2.7173,2.7213
53,B,100.0,51,54,OK,100.0,4.76,YES,2.7503,2.7538
54,P,100.0,51,-1,OK,100.0,9.18,YES,2.7833,2.7912
55,B,100.0,54,57,OK,100.0,4.84,YES,2.8163,2.8198
56,B,100.0,54,57,OK,100.0,5.16,YES,2.8493,2.8532
57,P,100.0,54,-1,OK,100.0,9.21,YES,2.8823,2.8902
58,B,100.0,57,60,OK,100.0,4.96,YES,2.9153,2.9190
59,B,100.0,57,60,OK,100.0,5.15,YES,2.9487,2.9521
60,I,100.0,-1,-1,N/A,100.0,22.33,YES,2.9813,3.0023
61,B,100.0,60,63,OK,100.0,5.06,YES,3.0143,3.0181
62,B,100.0,60,63,OK,100.0,5.36,YES,3.0473,3.0514
63,P,100.0,60,-1,OK,100.0,8.82,YES,3.0803,3.0878
64,B,100.0,63,66,OK,100.0,5.01,YES,3.1133,3.1170
65,B,100.0,63,66,OK,100.0,4.60,YES,3.1463,3.1496
66,P,100.0,63,-1,OK,100.0,8.71,YES,3.1793,3.1867
67,B,100.0,66,69,OK,100.0,5.51,YES,3.2123,3.2165
68,B,100.0,66,69,OK,100.0,4.72,YES,3.2453,3.2487
69,P,100.0,66,-1,OK,100.0,9.79,YES,3.2783,3.2868
70,B,100.0,69,72,OK,100.0,4.66,YES,3.3113,3.3147
71,B,100.0,69,72,OK,100.0,5.49,YES,3.3443,3.3485
72,I,100.0,-1,-1,N/A,100.0,21.81,YES,3.3773,3.3978
73,B,100.0,72,75,OK,100.0,4.74,YES,3.4103,3.4137
74,B,100.0,72,75,OK,100.0,5.33,YES,3.4433,3.4473
75,P,100.0,72,-1,OK,100.0,9.13,YES,3.4763,3.4841
76,B,100.0,75,78,OK,100.0,5.53,YES,3.5093,3.5135
77,B,100.0,75,78,OK,100.0,5.28,YES,3.5423,3.5463
78,P,100.0,75,-1,OK,100.0,9.07,YES,3.5753,3.5831
79,B,100.0,78,81,OK,100.0,5.07,YES,3.6083,3.6121
80,B,100.0,78,81,OK,100.0,5.65,YES,3.6413,3.6456
81,P,100.0,78,-1,OK,100.0,9.41,YES,3.6743,3.6824
82,B,100.0,81,84,OK,100.0,4.77,YES,3.7073,3.7108
83,B,100.0,81,84,OK,100.0,5.32,YES,3.7403,3.7443
84,I,100.0,-1,-1,N/A,100.0,22.04,YES,3.7733,3.7940
85,B,100.0,84,87,OK,100.0,4.82,YES,3.8063,3.8098
86,B,100.0,84,87,OK,100.0,5.08,YES,3.8393,3.8431
87,P,100.0,84,-1,OK,100.0,9.90,YES,3.8729,3.8809
88,B,100.0,87,90,OK,100.0,4.88,YES,3.9053,3.9089
89,B,100.0,87,90,OK,100.0,5.44,YES,3.9383,3.9424
90,P,100.0,87,-1,OK,100.0,9.12,YES,3.9713,3.9791
91,B,100.0,90,93,OK,100.0,5.19,YES,4.0043,4.0082
92,B,100.0,90,93,OK,100.0,4.92,YES,4.0373,4.0409
93,P,100.0,90,-1,OK,100.0,9.56,YES,4.0703,4.0786
94,B,100.0,93,96,OK,100.0,5.22,YES,4.1033,4.1072
95,B,100.0,93,96,OK,100.0,4.70,YES,4.1363,4.1397
96,I,100.0,-1,-1,N/A,100.0,22.15,YES,4.1697,4.1902
97,B,100.0,96,99,OK,100.0,5.26,YES,4.2023,4.2063
98,B,100.0,96,99,OK,100.0,5.42,YES,4.2353,4.2394
99,P,100.0,96,-1,OK,100.0,8.70,YES,4.2683,4.2757
100,B,100.0,99,102,OK,100.0,4.84,YES,4.3013,4.3048
101,B,100.0,99,102,OK,100.0,5.24,YES,4.3343,4.3382
102,P,100.0,99,-1,OK,100.0,9.03,YES,4.3673,4.3750
103,B,100.0,102,105,OK,100.0,4.88,YES,4.4003,4.4039
104,B,100.0,102,105,OK,100.0,5.45,YES,4.4333,4.4374
105,P,100.0,102,-1,OK,100.0,9.45,YES,4.4663,4.4745
106,B,100.0,105,108,OK,100.0,5.26,YES,4.4993,4.5033
107,B,100.0,105,108,OK,100.0,4.92,YES,4.5323,4.5359
108,I,100.0,-1,-1,N/A,100.0,22.08,YES,4.5653,4.5861
109,B,100.0,108,111,OK,100.0,4.86,YES,4.5983,4.6019
110,B,100.0,108,111,OK,100.0,5.45,YES,4.6313,4.6355
111,P,100.0,108,-1,OK,100.0,9.47,YES,4.6643,4.6725
112,B,100.0,111,114,OK,100.0,5.48,YES,4.6973,4.7015
113,B,100.0,111,114,OK,100.0,4.99,YES,4.7303,4.7340
114,P,100.0,111,-1,OK,100.0,9.05,YES,4.7633,4.7711
115,B,100.0,114,117,OK,100.0,5.14,YES,4.7966,4.8001
116,B,100.0,114,117,OK,100.0,5.17,YES,4.8293,4.8332
117,P,100.0,114,-1,OK,100.0,8.97,YES,4.8623,4.8700
118,B,100.0,117,120,OK,100.0,4.70,YES,4.8953,4.8987
119,B,100.0,117,120,OK,100.0,5.24,YES,4.9283,4.9322
120,I,100.0,-1,-1,N/A,100.0,22.00,YES,4.9613,4.9820
121,B,100.0,120,123,OK,100.0,4.87,YES,4.9943,4.9979
122,B,100.0,120,123,OK,100.0,5.38,YES,5.0273,5.0314
123,P,100.0,120,-1,OK,100.0,9.27,YES,5.0603,5.0683
124,B,100.0,123,126,OK,100.0,5.26,YES,5.0933,5.0973
125,B,100.0,123,126,OK,100.0,4.78,YES,5.1263,5.1298
126,P,100.0,123,-1,OK,100.0,9.36,YES,5.1593,5.1674
127,B,100.0,126,129,OK,100.0,5.22,YES,5.1927,5.1962
128,B,100.0,126,129,OK,100.0,5.07,YES,5.2253,5.2291
129,P,100.0,126,-1,OK,100.0,9.42,YES,5.2583,5.2664
130,B,100.0,129,132,OK,100.0,4.71,YES,5.2913,5.2947
131,B,100.0,129,132,OK,100.0,4.97,YES,5.3243,5.3280
132,I,100.0,-1,-1,N/A,100.0,21.75,YES,5.3573,5.3777
133,B,100.0,132,135,OK,100.0,4.81,YES,5.3903,5.3938
134,B,100.0,132,135,OK,100.0,5.39,YES,5.4233,5.4274
135,P,100.0,132,-1,OK,100.0,9.37,YES,5.4563,5.4644
136,B,100.0,135,138,OK,100.0,5.43,YES,5.4893,5.4934
137,B,100.0,135,138,OK,100.0,4.93,YES,5.5223,5.5259
138,P,100.0,135,-1,OK,100.0,9.27,YES,5.5553,5.5633
139,B,100.0,138,141,OK,100.0,5.69,YES,5.5883,5.5927
140,B,100.0,138,141,OK,100.0,4.80,YES,5.6213,5.6248
141,P,100.0,138,-1,OK,100.0,9.65,YES,5.6546,5.6626
142,B,100.0,141,144,OK,100.0,4.83,YES,5.6873,5.6908
143,B,100.0,141,144,OK,100.0,5.17,YES,5.7203,5.7242
144,I,100.0,-1,-1,N/A,100.0,21.49,YES,5.7533,5.7735
145,B,100.0,144,147,OK,100.0,5.17,YES,5.7866,5.7902
146,B,100.0,144,147,OK,100.0,5.19,YES,5.8193,5.8232
147,P,100.0,144,-1,OK,100.0,8.98,YES,5.8523,5.8600
148,B,100.0,147,150,OK,100.0,4.82,YES,5.8853,5.8888
149,B,100.0,147,150,OK,100.0,5.16,YES,5.9183,5.9222
150,P,100.0,147,-1,OK,100.0,9.28,YES,5.9513,5.9593
151,B,100.0,150,153,OK,100.0,4.84,YES,5.9843,5.9878
152,B,100.0,150,153,OK,100.0,5.27,YES,6.0173,6.0213
153,P,100.0,150,-1,OK,100.0,9.35,YES,6.0503,6.0584
154,B,100.0,153,156,OK,100.0,5.15,YES,6.0833,6.0872
155,B,100.0,153,156,OK,100.0,4.65,YES,6.1163,6.1196
156,I,100.0,-1,-1,N/A,100.0,22.28,YES,6.1493,6.1703
157,B,100.0,156,159,OK,100.0,5.39,YES,6.1823,6.1864
158,B,100.0,156,159,OK,100.0,4.70,YES,6.2153,6.2187
159,P,100.0,156,-1,OK,100.0,9.11,YES,6.2483,6.2561
160,B,100.0,159,162,OK,100.0,5.65,YES,6.2819,6.2857
161,B,100.0,159,162,OK,100.0,5.34,YES,6.3143,6.3183
162,P,100.0,159,-1,OK,100.0,9.23,YES,6.3473,6.3552
163,B,100.0,162,165,OK,100.0,4.90,YES,6.3803,6.3839
164,B,100.0,162,165,OK,100.0,5.19,YES,6.4133,6.4172
165,P,100.0,162,-1,OK,100.0,9.14,YES,6.4463,6.4541
166,B,100.0,165,168,OK,100.0,5.20,YES,6.4793,6.4832
167,B,100.0,165,168,OK,100.0,4.94,YES,6.5125,6.5159
168,I,100.0,-1,-1,N/A,100.0,21.99,YES,6.5453,6.5660
169,B,100.0,168,171,OK,100.0,5.51,YES,6.5783,6.5825
170,B,100.0,168,171,OK,100.0,5.30,YES,6.6113,6.6153
171,P,100.0,168,-1,OK,100.0,9.13,YES,6.6443,6.6521
172,B,100.0,171,174,OK,100.0,5.26,YES,6.6773,6.6813
173,B,100.0,171,174,OK,100.0,4.78,YES,6.7103,6.7138
174,P,100.0,171,-1,OK,100.0,9.18,YES,6.7433,6.7512
175,B,100.0,174,177,OK,100.0,5.21,YES,6.7763,6.7802
176,B,100.0,174,177,OK,100.0,5.52,YES,6.8093,6.8135
177,P,100.0,174,-1,OK,100.0,9.54,YES,6.8423,6.8505
178,B,100.0,177,180,OK,100.0,5.03,YES,6.8753,6.8790
179,B,100.0,177,180,OK,100.0,5.35,YES,6.9083,6.9123
180,I,100.0,-1,-1,N/A,100.0,22.33,YES,6.9413,6.9623
181,B,100.0,180,183,OK,100.0,4.70,YES,6.9743,6.9777
182,B,100.0,180,183,OK,100.0,5.08,YES,7.0073,7.0111
183,P,100.0,180,-1,OK,100.0,9.36,YES,7.0403,7.0484
184,B,100.0,183,186,OK,100.0,5.10,YES,7.0733,7.0771
185,B,100.0,183,186,OK,100.0,4.72,YES,7.1063,7.1097
186,P,100.0,183,-1,OK,100.0,9.43,YES,7.1393,7.1474
187,B,100.0,186,189,OK,100.0,5.22,YES,7.1723,7.1762
188,B,100.0,186,189,OK,100.0,5.40,YES,7.2053,7.2094
189,P,100.0,186,-1,OK,100.0,9.39,YES,7.2383,7.2464
190,B,100.0,189,192,OK,100.0,5.04,YES,7.2713,7.2750
191,B,100.0,189,192,OK,100.0,5.41,YES,7.3043,7.3084
192,I,100.0,-1,-1,N/A,100.0,21.59,YES,7.3373,7.3576
193,B,100.0,192,195,OK,100.0,5.30,YES,7.3703,7.3743
194,B,100.0,192,195,OK,100.0,5.47,YES,7.4033,7.4075
195,P,100.0,192,-1,OK,100.0,9.43,YES,7.4363,7.4444
196,B,100.0,195,198,OK,100.0,4.77,YES,7.4693,7.4728
197,B,100.0,195,198,OK,100.0,5.35,YES,7.5023,7.5064
198,P,100.0,195,-1,OK,100.0,9.58,YES,7.5353,7.5436
199,B,100.0,198,201,OK,100.0,5.31,YES,7.5683,7.5723
200,B,100.0,198,201,OK,100.0,4.80,YES,7.6013,7.6048
201,P,100.0,198,-1,OK,100.0,9.48,YES,7.6343,7.6425
202,B,100.0,201,204,OK,100.0,5.25,YES,7.6673,7.6713
203,B,100.0,201,204,OK,100.0,5.41,YES,7.7003,7.7044
204,I,100.0,-1,-1,N/A,100.0,21.93,YES,7.7333,7.7539
205,B,100.0,204,207,OK,100.0,5.33,YES,7.7666,7.7703
206,B,100.0,204,207,OK,100.0,5.37,YES,7.7993,7.8034
207,P,100.0,204,-1,OK,100.0,9.40,YES,7.8323,7.8404
208,B,100.0,207,210,OK,100.0,4.94,YES,7.8653,7.8689
209,B,100.0,207,210,OK,100.0,5.06,YES,7.8983,7.9021
210,P,100.0,207,-1,OK,100.0,9.64,YES,7.9313,7.9396
211,B,100.0,210,213,OK,100.0,5.41,YES,7.9643,7.9684
212,B,100.0,210,213,OK,100.0,4.85,YES,7.9973,8.0009
213,P,100.0,210,-1,OK,100.0,9.65,YES,8.0303,8.0386
214,B,100.0,213,216,OK,100.0,5.42,YES,8.0633,8.0674
215,B,100.0,213,216,OK,100.0,5.30,YES,8.0963,8.1003
216,I,100.0,-1,-1,N/A,100.0,23.02,YES,8.1293,8.1510
217,B,100.0,216,219,OK,100.0,5.04,YES,8.1623,8.1660
218,B,100.0,216,219,OK,100.0,5.36,YES,8.1953,8.1994
219,P,100.0,216,-1,OK,100.0,9.21,YES,8.2283,8.2362
220,B,100.0,219,222,OK,100.0,4.98,YES,8.2613,8.2650
221,B,100.0,219,222,OK,100.0,5.30,YES,8.2947,8.2983
222,P,100.0,219,-1,OK,100.0,9.45,YES,8.3273,8.3355
223,B,100.0,222,225,OK,100.0,5.27,YES,8.3603,8.3643
224,B,100.0,222,225,OK,100.0,4.92,YES,8.3933,8.3969
225,P,100.0,222,-1,OK,100.0,9.37,YES,8.4263,8.4344
226,B,100.0,225,228,OK,100.0,4.85,YES,8.4593,8.4628
227,B,100.0,225,228,OK,100.0,4.99,YES,8.4923,8.4960
228,I,100.0,-1,-1,N/A,100.0,22.43,YES,8.5253,8.5464
229,B,100.0,228,231,OK,100.0,5.07,YES,8.5583,8.5621
230,B,100.0,228,231,OK,100.0,5.49,YES,8.5913,8.5955
231,P,100.0,228,-1,OK,100.0,9.19,YES,8.6243,8.6322
232,B,100.0,231,234,OK,100.0,4.93,YES,8.6573,8.6609
233,B,100.0,231,234,OK,100.0,5.39,YES,8.6903,8.6944
234,P,100.0,231,-1,OK,100.0,9.14,YES,8.7233,8.7311
235,B,100.0,234,237,OK,100.0,4.75,YES,8.7563,8.7597
236,B,100.0,234,237,OK,100.0,5.35,YES,8.7893,8.7934
237,P,100.0,234,-1,OK,100.0,9.59,YES,8.8223,8.8306
238,B,100.0,237,240,OK,100.0,4.91,YES,8.8553,8.8589
239,B,100.0,237,240,OK,100.0,5.50,YES,8.8883,8.8925
240,I,100.0,-1,-1,N/A,100.0,22.34,YES,8.9213,8.9423
241,B,100.0,240,243,OK,100.0,5.22,YES,8.9543,8.9582
242,B,100.0,240,243,OK,100.0,4.92,YES,8.9873,8.9909
243,P,100.0,240,-1,OK,100.0,9.26,YES,9.0203,9.0283
244,B,100.0,243,246,OK,100.0,5.32,YES,9.0533,9.0573
245,B,100.0,243,246,OK,100.0,4.89,YES,9.0863,9.0899
246,P,100.0,243,-1,OK,100.0,9.88,YES,9.1193,9.1279
247,B,100.0,246,249,OK,100.0,4.81,YES,9.1523,9.1558
248,B,100.0,246,249,OK,100.0,5.07,YES,9.1853,9.1891
249,P,100.0,246,-1,OK,100.0,8.88,YES,9.2183,9.2259
250,B,100.0,249,252,OK,100.0,4.79,YES,9.2513,9.2548
251,B,100.0,249,252,OK,100.0,5.42,YES,9.2843,9.2884
252,I,100.0,-1,-1,N/A,100.0,22.54,YES,9.3173,9.3385
253,B,100.0,252,255,OK,100.0,4.85,YES,9.3503,9.3538
254,B,100.0,252,255,OK,100.0,5.46,YES,9.3833,9.3875
255,P,100.0,252,-1,OK,100.0,9.50,YES,9.4163,9.4245
256,B,100.0,255,258,OK,100.0,5.45,YES,9.4493,9.4535
257,B,100.0,255,258,OK,100.0,4.98,YES,9.4823,9.4860
258,P,100.0,255,-1,OK,100.0,9.48,YES,9.5153,9.5235
259,B,100.0,258,261,OK,100.0,4.92,YES,9.5483,9.5519
260,B,100.0,258,261,OK,100.0,5.11,YES,9.5813,9.5851
261,P,100.0,258,-1,OK,100.0,11.10,YES,9.6155,9.6241
262,B,100.0,261,264,OK,100.0,4.98,YES,9.6473,9.6510
263,B,100.0,261,264,OK,100.0,5.21,YES,9.6803,9.6842
264,I,100.0,-1,-1,N/A,100.0,22.84,YES,9.7133,9.7348
265,B,100.0,264,267,OK,100.0,4.77,YES,9.7463,9.7498
266,B,100.0,264,267,OK,100.0,5.25,YES,9.7793,9.7832
267,P,100.0,264,-1,OK,100.0,9.42,YES,9.8123,9.8204
268,B,100.0,267,270,OK,100.0,5.14,YES,9.8453,9.8491
269,B,100.0,267,270,OK,100.0,4.93,YES,9.8783,9.8819
270,P,100.0,267,-1,OK,100.0,8.76,YES,9.9113,9.9188
271,B,100.0,270,273,OK,100.0,5.32,YES,9.9443,9.9483
272,B,100.0,270,273,OK,100.0,4.91,YES,9.9773,9.9809
273,P,100.0,270,-1,OK,100.0,8.83,YES,10.0103,10.0178
274,B,100.0,273,276,OK,100.0,5.25,YES,10.0433,10.0472
275,B,100.0,273,276,OK,100.0,5.16,YES,10.0763,10.0802
276,I,100.0,-1,-1,N/A,100.0,21.42,YES,10.1093,10.1294
277,B,100.0,276,279,OK,100.0,5.20,YES,10.1423,10.1462
278,B,100.0,276,279,OK,100.0,5.08,YES,10.1753,10.1791
279,P,100.0,276,-1,OK,100.0,10.27,YES,10.2083,10.2173
280,B,100.0,279,282,OK,100.0,5.03,YES,10.2413,10.2450
281,B,100.0,279,282,OK,100.0,5.43,YES,10.2743,10.2784
282,P,100.0,279,-1,OK,100.0,9.27,YES,10.3073,10.3153
283,B,100.0,282,285,OK,100.0,5.37,YES,10.3403,10.3444
284,B,100.0,282,285,OK,100.0,4.79,YES,10.3733,10.3768
285,P,100.0,282,-1,OK,100.0,9.43,YES,10.4063,10.4144
286,B,100.0,285,288,OK,100.0,5.41,YES,10.4393,10.4434
287,B,100.0,285,288,OK,100.0,4.88,YES,10.4723,10.4759
288,I,100.0,-1,-1,N/A,100.0,22.55,YES,10.5057,10.5265
289,B,100.0,288,291,OK,100.0,5.41,YES,10.5383,10.5424
290,B,100.0,288,291,OK,100.0,5.33,YES,10.5713,10.5753
291,P,100.0,288,-1,OK,100.0,9.69,YES,10.6043,10.6127
292,B,100.0,291,294,OK,100.0,5.06,YES,10.6373,10.6411
293,B,100.0,291,294,OK,100.0,5.25,YES,10.6703,10.6742
