FrameID,Type,PacketRatio(%),FwdRef,BwdRef,RefStatus,EffectiveRatio(%),Latency(ms),WithinDeadline,FirstArrival(sec),LastArrival(sec)
294,P,100.0,291,-1,OK,100.0,9.32,YES,10.7033,10.7113
295,B,100.0,294,297,OK,100.0,4.58,YES,10.7363,10.7396
296,B,100.0,294,297,OK,100.0,5.44,YES,10.7693,10.7734
297,P,100.0,294,-1,OK,100.0,8.90,YES,10.8023,10.8099
298,B,100.0,297,300,OK,100.0,4.88,YES,10.8353,10.8389
299,B,100.0,297,300,OK,100.0,5.27,YES,10.8688,10.8723
300,I,100.0,-1,-1,N/A,100.0,22.81,YES,10.9013,10.9228
301,B,100.0,300,303,OK,100.0,5.30,YES,10.9343,10.9383
302,B,100.0,300,303,OK,100.0,4.84,YES,10.9673,10.9708
303,P,100.0,300,-1,OK,100.0,9.67,YES,11.0003,11.0087
304,B,100.0,303,306,OK,100.0,5.26,YES,11.0333,11.0373
305,B,100.0,303,306,OK,100.0,4.79,YES,11.0663,11.0698
306,P,100.0,303,-1,OK,100.0,9.89,YES,11.0997,11.1079
307,B,100.0,306,309,OK,100.0,4.59,YES,11.1323,11.1356
308,B,100.0,306,309,OK,100.0,5.37,YES,11.1653,11.1694
309,P,100.0,306,-1,OK,100.0,9.18,YES,11.1983,11.2062
310,B,100.0,309,312,OK,100.0,5.16,YES,11.2313,11.2352
311,B,100.0,309,312,OK,100.0,4.85,YES,11.2643,11.2678
312,I,100.0,-1,-1,N/A,100.0,21.51,YES,11.2973,11.3175
313,B,100.0,312,315,OK,100.0,4.70,YES,11.3303,11.3337
314,B,100.0,312,315,OK,100.0,5.37,YES,11.3633,11.3674
315,P,100.0,312,-1,OK,100.0,9.16,YES,11.3963,11.4042
316,B,100.0,315,318,OK,100.0,5.63,YES,11.4293,11.4336
317,B,100.0,315,318,OK,100.0,4.93,YES,11.4623,11.4659
318,P,100.0,315,-1,OK,100.0,9.40,YES,11.4953,11.5034
319,B,100.0,318,321,OK,100.0,5.15,YES,11.5283,11.5322
320,B,100.0,318,321,OK,100.0,5.18,YES,11.5613,11.5652
321,P,100.0,318,-1,OK,100.0,9.00,YES,11.5943,11.6020
322,B,100.0,321,324,OK,100.0,4.87,YES,11.6273,11.6309
323,B,100.0,321,324,OK,100.0,5.18,YES,11.6603,11.6642
324,I,100.0,-1,-1,N/A,100.0,21.65,YES,11.6933,11.7136
325,B,100.0,324,327,OK,100.0,5.52,YES,11.7268,11.7305
326,B,100.0,324,327,OK,100.0,4.68,YES,11.7593,11.7627
327,P,100.0,324,-1,OK,100.0,9.37,YES,11.7923,11.8004
328,B,100.0,327,330,OK,100.0,4.97,YES,11.8253,11.8290
329,B,100.0,327,330,OK,100.0,5.34,YES,11.8583,11.8623
330,P,100.0,327,-1,OK,100.0,9.07,YES,11.8913,11.8991
331,B,100.0,330,333,OK,100.0,5.41,YES,11.9243,11.9284
332,B,100.0,330,333,OK,100.0,4.84,YES,11.9573,11.9608
333,P,100.0,330,-1,OK,100.0,9.35,YES,11.9903,11.9984
334,B,100.0,333,336,OK,100.0,5.52,YES,12.0233,12.0275
335,B,100.0,333,336,OK,100.0,5.42,YES,12.0563,12.0604
336,I,100.0,-1,-1,N/A,100.0,21.16,YES,12.0893,12.1092
337,B,100.0,336,339,OK,100.0,5.37,YES,12.1227,12.1264
338,B,100.0,336,339,OK,100.0,5.17,YES,12.1553,12.1592
339,P,100.0,336,-1,OK,100.0,9.29,YES,12.1883,12.1963
340,B,100.0,339,342,OK,100.0,4.97,YES,12.2213,12.2250
341,B,100.0,339,342,OK,100.0,5.27,YES,12.2543,12.2583
342,P,100.0,339,-1,OK,100.0,9.14,YES,12.2873,12.2951
343,B,100.0,342,345,OK,100.0,5.42,YES,12.3203,12.3244
344,B,100.0,342,345,OK,100.0,4.77,YES,12.3533,12.3568
345,P,100.0,342,-1,OK,100.0,9.05,YES,12.3863,12.3941
346,B,100.0,345,348,OK,100.0,5.15,YES,12.4193,12.4232
347,B,100.0,345,348,OK,100.0,4.79,YES,12.4523,12.4558
348,I,100.0,-1,-1,N/A,100.0,22.36,YES,12.4853,12.5064
349,B,100.0,348,351,OK,100.0,5.38,YES,12.5183,12.5224
350,B,100.0,348,351,OK,100.0,5.13,YES,12.5513,12.5551
351,P,100.0,348,-1,OK,100.0,9.41,YES,12.5848,12.5924
352,B,100.0,351,354,OK,100.0,4.60,YES,12.6173,12.6206
353,B,100.0,351,354,OK,100.0,5.52,YES,12.6503,12.6545
354,P,100.0,351,-1,OK,100.0,9.32,YES,12.6833,12.6913
355,B,100.0,354,357,OK,100.0,5.22,YES,12.7163,12.7202
356,B,100.0,354,357,OK,100.0,4.70,YES,12.7493,12.7527
357,P,100.0,354,-1,OK,100.0,9.44,YES,12.7823,12.7904
358,B,100.0,357,360,OK,100.0,5.43,YES,12.8153,12.8194
359,B,100.0,357,360,OK,100.0,4.87,YES,12.8483,12.8519
360,I,100.0,-1,-1,N/A,100.0,22.22,YES,12.8813,12.9022
361,B,100.0,360,363,OK,100.0,4.89,YES,12.9143,12.9179
362,B,100.0,360,363,OK,100.0,5.24,YES,12.9473,12.9512
363,P,100.0,360,-1,OK,100.0,9.23,YES,12.9803,12.9882
364,B,100.0,363,366,OK,100.0,5.25,YES,13.0133,13.0172
365,B,100.0,363,366,OK,100.0,4.85,YES,13.0463,13.0498
366,P,100.0,363,-1,OK,100.0,9.13,YES,13.0793,13.0871
367,B,100.0,366,369,OK,100.0,5.03,YES,13.1123,13.1160
368,B,100.0,366,369,OK,100.0,5.23,YES,13.1453,13.1492
369,P,100.0,366,-1,OK,100.0,9.46,YES,13.1783,13.1865
370,B,100.0,369,372,OK,100.0,4.69,YES,13.2113,13.2147
371,B,100.0,369,372,OK,100.0,5.17,YES,13.2443,13.2482
372,I,100.0,-1,-1,N/A,100.0,22.02,YES,13.2773,13.2980
373,B,100.0,372,375,OK,100.0,4.54,YES,13.3103,13.3135
374,B,100.0,372,375,OK,100.0,5.33,YES,13.3433,13.3473
375,P,100.0,372,-1,OK,100.0,9.24,YES,13.3763,13.3842
376,B,100.0,375,378,OK,100.0,5.26,YES,13.4093,13.4133
377,B,100.0,375,378,OK,100.0,4.74,YES,13.4423,13.4457
378,P,100.0,375,-1,OK,100.0,9.48,YES,13.4753,13.4835
379,B,100.0,378,381,OK,100.0,5.34,YES,13.5086,13.5123
380,B,100.0,378,381,OK,100.0,5.46,YES,13.5413,13.5455
381,P,100.0,378,-1,OK,100.0,9.59,YES,13.5743,13.5826
382,B,100.0,381,384,OK,100.0,4.72,YES,13.6073,13.6107
383,B,100.0,381,384,OK,100.0,5.44,YES,13.6403,13.6444
384,I,100.0,-1,-1,N/A,100.0,22.49,YES,13.6733,13.6945
385,B,100.0,384,387,OK,100.0,5.22,YES,13.7063,13.7102
386,B,100.0,384,387,OK,100.0,5.52,YES,13.7393,13.7435
387,P,100.0,384,-1,OK,100.0,9.16,YES,13.7723,13.7802
388,B,100.0,387,390,OK,100.0,4.90,YES,13.8053,13.8089
389,B,100.0,387,390,OK,100.0,5.45,YES,13.8383,13.8425
390,P,100.0,387,-1,OK,100.0,9.62,YES,13.8713,13.8796
391,B,100.0,390,393,OK,100.0,5.34,YES,13.9043,13.9083
392,B,100.0,390,393,OK,100.0,4.88,YES,13.9373,13.9409
393,P,100.0,390,-1,OK,100.0,9.37,YES,13.9703,13.9784
394,B,100.0,393,396,OK,100.0,5.23,YES,14.0033,14.0072
395,B,100.0,393,396,OK,100.0,4.85,YES,14.0363,14.0398
396,I,100.0,-1,-1,N/A,100.0,21.57,YES,14.0697,14.0896
397,B,100.0,396,399,OK,100.0,5.38,YES,14.1023,14.1064
398,B,100.0,396,399,OK,100.0,5.07,YES,14.1353,14.1391
399,P,100.0,396,-1,OK,100.0,9.37,YES,14.1683,14.1764
400,B,100.0,399,402,OK,100.0,4.89,YES,14.2013,14.2049
401,B,100.0,399,402,OK,100.0,5.07,YES,14.2343,14.2381
402,P,100.0,399,-1,OK,100.0,9.12,YES,14.2673,14.2751
403,B,100.0,402,405,OK,100.0,4.89,YES,14.3003,14.3039
404,B,100.0,402,405,OK,100.0,4.66,YES,14.3333,14.3367
405,P,100.0,402,-1,OK,100.0,8.93,YES,14.3663,14.3739
406,B,100.0,405,408,OK,100.0,5.57,YES,14.3993,14.4036
407,B,100.0,405,408,OK,100.0,4.97,YES,14.4323,14.4360
408,I,100.0,-1,-1,N/A,100.0,22.38,YES,14.4653,14.4864
409,B,100.0,408,411,OK,100.0,5.25,YES,14.4983,14.5022
410,B,100.0,408,411,OK,100.0,5.01,YES,14.5313,14.5350
411,P,100.0,408,-1,OK,100.0,9.40,YES,14.5643,14.5724
412,B,100.0,411,414,OK,100.0,5.73,YES,14.5973,14.6017
413,B,100.0,411,414,OK,100.0,5.45,YES,14.6303,14.6345
414,P,100.0,411,-1,OK,100.0,9.29,YES,14.6633,14.6713
415,B,100.0,414,417,OK,100.0,4.82,YES,14.6963,14.6998
416,B,100.0,414,417,OK,100.0,5.28,YES,14.7293,14.7333
417,P,100.0,414,-1,OK,100.0,9.61,YES,14.7623,14.7706
418,B,100.0,417,420,OK,100.0,5.24,YES,14.7953,14.7992
419,B,100.0,417,420,OK,100.0,4.71,YES,14.8283,14.8317
420,I,100.0,-1,-1,N/A,100.0,22.14,YES,14.8613,14.8821
421,B,100.0,420,423,OK,100.0,5.23,YES,14.8943,14.8982
422,B,100.0,420,423,OK,100.0,4.72,YES,14.9273,14.9307
423,P,100.0,420,-1,OK,100.0,9.46,YES,14.9603,14.9685
424,B,100.0,423,426,OK,100.0,5.38,YES,14.9933,14.9974
425,B,100.0,423,426,OK,100.0,5.47,YES,15.0263,15.0305
426,P,100.0,423,-1,OK,100.0,9.74,YES,15.0593,15.0677
427,B,100.0,426,429,OK,100.0,4.91,YES,15.0923,15.0959
428,B,100.0,426,429,OK,100.0,5.32,YES,15.1253,15.1293
429,P,100.0,426,-1,OK,100.0,9.15,YES,15.1583,15.1662
430,B,100.0,429,432,OK,100.0,5.39,YES,15.1913,15.1954
431,B,100.0,429,432,OK,100.0,4.98,YES,15.2243,15.2280
432,I,100.0,-1,-1,N/A,100.0,22.24,YES,15.2573,15.2782
433,B,100.0,432,435,OK,100.0,4.92,YES,15.2903,15.2939
434,B,100.0,432,435,OK,100.0,4.79,YES,15.3233,15.3268
435,P,100.0,432,-1,OK,100.0,10.16,YES,15.3563,15.3652
436,B,100.0,435,438,OK,100.0,4.77,YES,15.3893,15.3928
437,B,100.0,435,438,OK,100.0,5.11,YES,15.4223,15.4261
438,P,100.0,435,-1,OK,100.0,9.06,YES,15.4553,15.4631
439,B,100.0,438,441,OK,100.0,4.88,YES,15.4883,15.4919
440,B,100.0,438,441,OK,100.0,5.84,YES,15.5217,15.5258
441,P,100.0,438,-1,OK,100.0,9.00,YES,15.5543,15.5620
442,B,100.0,441,444,OK,100.0,5.05,YES,15.5873,15.5911
443,B,100.0,441,444,OK,100.0,4.79,YES,15.6203,15.6238
444,I,100.0,-1,-1,N/A,100.0,22.45,YES,15.6533,15.6744
445,B,100.0,444,447,OK,100.0,4.97,YES,15.6863,15.6900
446,B,100.0,444,447,OK,100.0,5.50,YES,15.7193,15.7235
447,P,100.0,444,-1,OK,100.0,9.39,YES,15.7523,15.7604
448,B,100.0,447,450,OK,100.0,4.73,YES,15.7853,15.7887
449,B,100.0,447,450,OK,100.0,5.49,YES,15.8183,15.8225
450,P,100.0,447,-1,OK,100.0,9.19,YES,15.8513,15.8592
451,B,100.0,450,453,OK,100.0,5.36,YES,15.8843,15.8884
452,B,100.0,450,453,OK,100.0,4.88,YES,15.9173,15.9209
453,P,100.0,450,-1,OK,100.0,9.78,YES,15.9503,15.9588
454,B,100.0,453,456,OK,100.0,5.05,YES,15.9833,15.9870
455,B,100.0,453,456,OK,100.0,5.10,YES,16.0163,16.0201
456,I,100.0,-1,-1,N/A,100.0,22.41,YES,16.0493,16.0704
457,B,100.0,456,459,OK,100.0,4.84,YES,16.0823,16.0858
458,B,100.0,456,459,OK,100.0,5.46,YES,16.1153,16.1195
459,P,100.0,456,-1,OK,100.0,8.98,YES,16.1483,16.1560
460,B,100.0,459,462,OK,100.0,4.95,YES,16.1813,16.1849
461,B,100.0,459,462,OK,100.0,4.85,YES,16.2143,16.2178
462,P,100.0,459,-1,OK,100.0,9.46,YES,16.2473,16.2555
463,B,100.0,462,465,OK,100.0,5.64,YES,16.2803,16.2846
464,B,100.0,462,465,OK,100.0,4.74,YES,16.3133,16.3167
465,P,100.0,462,-1,OK,100.0,9.04,YES,16.3463,16.3540
466,B,100.0,465,468,OK,100.0,5.12,YES,16.3793,16.3831
467,B,100.0,465,468,OK,100.0,4.93,YES,16.4123,16.4159
468,I,100.0,-1,-1,N/A,100.0,22.38,YES,16.4453,16.4664
469,B,100.0,468,471,OK,100.0,4.91,YES,16.4783,16.4819
470,B,100.0,468,471,OK,100.0,4.94,YES,16.5113,16.5149
471,P,100.0,468,-1,OK,100.0,9.90,YES,16.5447,16.5529
472,B,100.0,471,474,OK,100.0,4.91,YES,16.5773,16.5809
473,B,100.0,471,474,OK,100.0,5.12,YES,16.6103,16.6141
474,P,100.0,471,-1,OK,100.0,9.36,YES,16.6433,16.6514
475,B,100.0,474,477,OK,100.0,4.72,YES,16.6763,16.6797
476,B,100.0,474,477,OK,100.0,5.34,YES,16.7098,16.7133
477,P,100.0,474,-1,OK,100.0,9.12,YES,16.7423,16.7501
478,B,100.0,477,480,OK,100.0,5.27,YES,16.7753,16.7793
479,B,100.0,477,480,OK,100.0,4.82,YES,16.8083,16.8118
480,I,100.0,-1,-1,N/A,100.0,23.26,YES,16.8413,16.8633
481,B,100.0,480,483,OK,100.0,5.21,YES,16.8743,16.8782
482,B,100.0,480,483,OK,100.0,4.63,YES,16.9073,16.9106
483,P,100.0,480,-1,OK,100.0,9.14,YES,16.9403,16.9481
484,B,100.0,483,486,OK,100.0,5.35,YES,16.9733,16.9774
485,B,100.0,483,486,OK,100.0,5.34,YES,17.0063,17.0103
486,P,100.0,483,-1,OK,100.0,9.38,YES,17.0393,17.0474
487,B,100.0,486,489,OK,100.0,4.97,YES,17.0723,17.0760
488,B,100.0,486,489,OK,100.0,5.34,YES,17.1053,17.1093
489,P,100.0,486,-1,OK,100.0,9.34,YES,17.1383,17.1463
490,B,100.0,489,492,OK,100.0,4.89,YES,17.1713,17.1749
491,B,100.0,489,492,OK,100.0,4.99,YES,17.2043,17.2080
492,I,100.0,-1,-1,N/A,100.0,24.01,YES,17.2373,17.2600
493,B,100.0,492,495,OK,100.0,4.88,YES,17.2703,17.2739
494,B,100.0,492,495,OK,100.0,5.70,YES,17.3041,17.3077
495,P,100.0,492,-1,OK,100.0,9.18,YES,17.3363,17.3442
496,B,100.0,495,498,OK,100.0,5.30,YES,17.3693,17.3733
497,B,100.0,495,498,OK,100.0,4.97,YES,17.4023,17.4060
498,P,100.0,495,-1,OK,100.0,9.80,YES,17.4353,17.4438
499,B,100.0,498,501,OK,100.0,5.11,YES,17.4683,17.4721
500,B,100.0,498,501,OK,100.0,5.28,YES,17.5013,17.5053
501,P,100.0,498,-1,OK,100.0,9.68,YES,17.5343,17.5427
502,B,100.0,501,504,OK,100.0,5.14,YES,17.5673,17.5711
503,B,100.0,501,504,OK,100.0,4.99,YES,17.6003,17.6040
504,I,100.0,-1,-1,N/A,100.0,22.49,YES,17.6333,17.6545
505,B,100.0,504,507,OK,100.0,4.81,YES,17.6663,17.6698
506,B,100.0,504,507,OK,100.0,5.21,YES,17.6993,17.7032
507,P,100.0,504,-1,OK,100.0,9.30,YES,17.7323,17.7403
508,B,100.0,507,510,OK,100.0,4.65,YES,17.7653,17.7686
509,B,100.0,507,510,OK,100.0,5.34,YES,17.7983,17.8023
510,P,100.0,507,-1,OK,100.0,9.30,YES,17.8313,17.8393
511,B,100.0,510,513,OK,100.0,5.27,YES,17.8643,17.8683
512,B,100.0,510,513,OK,100.0,4.52,YES,17.8973,17.9005
513,P,100.0,510,-1,OK,100.0,9.45,YES,17.9303,17.9384
514,B,100.0,513,516,OK,100.0,5.74,YES,17.9639,17.9677
515,B,100.0,513,516,OK,100.0,5.26,YES,17.9963,18.0003
516,I,100.0,-1,-1,N/A,100.0,21.93,YES,18.0293,18.0499
517,B,100.0,516,519,OK,100.0,4.72,YES,18.0623,18.0657
518,B,100.0,516,519,OK,100.0,5.31,YES,18.0953,18.0993
519,P,100.0,516,-1,OK,100.0,9.15,YES,18.1283,18.1362
520,B,100.0,519,522,OK,100.0,5.05,YES,18.1613,18.1651
521,B,100.0,519,522,OK,100.0,5.17,YES,18.1943,18.1982
522,P,100.0,519,-1,OK,100.0,9.44,YES,18.2273,18.2354
523,B,100.0,522,525,OK,100.0,5.51,YES,18.2603,18.2645
524,B,100.0,522,525,OK,100.0,4.89,YES,18.2933,18.2969
525,P,100.0,522,-1,OK,100.0,9.26,YES,18.3263,18.3343
526,B,100.0,525,528,OK,100.0,5.41,YES,18.3593,18.3634
527,B,100.0,525,528,OK,100.0,5.00,YES,18.3923,18.3960
528,I,100.0,-1,-1,N/A,100.0,22.17,YES,18.4256,18.4462
529,B,100.0,528,531,OK,100.0,5.37,YES,18.4583,18.4624
530,B,100.0,528,531,OK,100.0,5.01,YES,18.4913,18.4950
531,P,100.0,528,-1,OK,100.0,9.70,YES,18.5243,18.5327
532,B,100.0,531,534,OK,100.0,5.22,YES,18.5573,18.5612
533,B,100.0,531,534,OK,100.0,4.84,YES,18.5903,18.5938
534,P,100.0,531,-1,OK,100.0,9.74,YES,18.6237,18.6317
535,B,100.0,534,537,OK,100.0,5.22,YES,18.6563,18.6602
536,B,100.0,534,537,OK,100.0,5.16,YES,18.6893,18.6932
537,P,100.0,534,-1,OK,100.0,8.93,YES,18.7223,18.7299
538,B,100.0,537,540,OK,100.0,4.93,YES,18.7553,18.7589
539,B,100.0,537,540,OK,100.0,5.38,YES,18.7887,18.7924
540,I,100.0,-1,-1,N/A,100.0,21.85,YES,18.8213,18.8419
541,B,100.0,540,543,OK,100.0,5.28,YES,18.8543,18.8583
542,B,100.0,540,543,OK,100.0,4.81,YES,18.8873,18.8908
543,P,100.0,540,-1,OK,100.0,9.56,YES,18.9203,18.9286
544,B,100.0,543,546,OK,100.0,5.28,YES,18.9533,18.9573
545,B,100.0,543,546,OK,100.0,4.78,YES,18.9863,18.9898
546,P,100.0,543,-1,OK,100.0,9.61,YES,19.0195,19.0276
547,B,100.0,546,549,OK,100.0,4.87,YES,19.0523,19.0559
548,B,100.0,546,549,OK,100.0,5.10,YES,19.0853,19.0891
549,P,100.0,546,-1,OK,100.0,9.39,YES,19.1183,19.1264
550,B,100.0,549,552,OK,100.0,5.43,YES,19.1513,19.1554
551,B,100.0,549,552,OK,100.0,4.73,YES,19.1843,19.1877
552,I,100.0,-1,-1,N/A,100.0,21.85,YES,19.2173,19.2379
553,B,100.0,552,555,OK,100.0,4.76,YES,19.2503,19.2538
554,B,100.0,552,555,OK,100.0,4.76,YES,19.2833,19.2868
555,P,100.0,552,-1,OK,100.0,9.74,YES,19.3163,19.3247
556,B,100.0,555,558,OK,100.0,5.53,YES,19.3493,19.3535
557,B,100.0,555,558,OK,100.0,4.85,YES,19.3823,19.3859
558,P,100.0,555,-1,OK,100.0,9.38,YES,19.4153,19.4234
559,B,100.0,558,561,OK,100.0,5.36,YES,19.4486,19.4524
560,B,100.0,558,561,OK,100.0,5.43,YES,19.4813,19.4854
561,P,100.0,558,-1,OK,100.0,9.49,YES,19.5143,19.5225
562,B,100.0,561,564,OK,100.0,5.01,YES,19.5473,19.5510
563,B,100.0,561,564,OK,100.0,5.27,YES,19.5803,19.5843
564,I,100.0,-1,-1,N/A,100.0,22.82,YES,19.6133,19.6348
565,B,100.0,564,567,OK,100.0,4.88,YES,19.6463,19.6499
566,B,100.0,564,567,OK,100.0,5.44,YES,19.6793,19.6834
567,P,100.0,564,-1,OK,100.0,9.10,YES,19.7123,19.7201
568,B,100.0,567,570,OK,100.0,5.32,YES,19.7453,19.7493
569,B,100.0,567,570,OK,100.0,5.01,YES,19.7783,19.7820
570,P,100.0,567,-1,OK,100.0,9.05,YES,19.8113,19.8190
571,B,100.0,570,573,OK,100.0,5.01,YES,19.8443,19.8480
572,B,100.0,570,573,OK,100.0,5.27,YES,19.8777,19.8813
573,P,100.0,570,-1,OK,100.0,9.47,YES,19.9103,19.9185
574,B,100.0,573,576,OK,100.0,5.14,YES,19.9433,19.9471
575,B,100.0,573,576,OK,100.0,4.85,YES,19.9763,19.9799
